probe_id,log2fc,t_stat,pvalue,qvalue,gene
TC07001159.hg.1,1.0050000000000003,4.448180150073971,0.0002774720405793402,0.0008219559086135832,NM_001101417 // ISPD // isoprenoid synthase domain containing // 7p21.2 // 729920 /// NM_001101426 // ISPD // isoprenoid synthase domain containing // 7p21.2 // 729920 /// ENST00000399310 // ISPD // isoprenoid synthase domain containing // 7p21.2 // 729920 /// ENST00000407010 // ISPD // isoprenoid synthase domain containing // 7p21.2 // 729920 /// ENST00000479493 // ISPD // isoprenoid synthase domain containing // 7p21.2 // 729920 /// OTTHUMT00000326299 // ISPD // NULL // --- // --- /// OTTHUMT00000326252 // ISPD // NULL // --- // --- /// OTTHUMT00000326298 // ISPD // NULL // --- // ---
TC11001675.hg.1,1.005,5.273731982099861,3.683558979642496e-05,0.00014675125119604628,"--- // --- // DQ572425,uc021qhy.1 // --- // ---"
TC06003605.hg.1,1.0047916666666676,7.241478898505683,8.731887060041909e-07,7.6632649557157e-06,--- // --- // accn=NULL class=lincRNA name=Human lincRNA ref=Scripture Reconstruction LincRNAs By Luo transcriptId=linc_luo_232 cpcScore=-1.3164400 cnci=-0.3231205 // --- // ---
TC06002090.hg.1,1.0047916666666676,10.607380724170357,1.1635577883891046e-09,1.4868765480199764e-07,NM_001012279 // SOGA3 // SOGA family member 3 // 6q22.33 // 387104 /// NM_014702 // KIAA0408 // KIAA0408 // 6q22.33 // 9729 /// ENST00000368268 // SOGA3 // SOGA family member 3 // 6q22.33 // 387104 /// ENST00000368268 // KIAA0408 // KIAA0408 // 6q22.33 // 9729 /// ENST00000465909 // SOGA3 // SOGA family member 3 // 6q22.33 // 387104 /// ENST00000465909 // KIAA0408 // KIAA0408 // 6q22.33 // 9729 /// ENST00000481848 // SOGA3 // SOGA family member 3 // 6q22.33 // 387104 /// ENST00000481848 // KIAA0408 // KIAA0408 // 6q22.33 // 9729 /// ENST00000483725 // KIAA0408 // KIAA0408 // 6q22.33 // 9729 /// ENST00000525778 // SOGA3 // SOGA family member 3 // 6q22.33 // 387104 /// ENST00000525778 // KIAA0408 // KIAA0408 // 6q22.33 // 9729 /// ENST00000556132 // SOGA3 // SOGA family member 3 // 6q22.33 // 387104 /// ENST00000556132 // KIAA0408 // KIAA0408 // 6q22.33 // 9729 /// BC018396 // KIAA0408 // KIAA0408 // 6q22.33 // 9729 /// OTTHUMT00000042139 // KIAA0408 // NULL // --- // --- /// OTTHUMT00000042140 // KIAA0408 // NULL // --- // --- /// OTTHUMT00000042141 // SOGA3 // NULL // --- // --- /// OTTHUMT00000042142 // SOGA3 // NULL // --- // --- /// OTTHUMT00000042145 // KIAA0408 // NULL // --- // --- /// OTTHUMT00000042146 // KIAA0408 // NULL // --- // --- /// OTTHUMT00000042147 // SOGA3 // NULL // --- // --- /// OTTHUMT00000042148 // KIAA0408 // NULL // --- // --- /// OTTHUMT00000042149 // SOGA3 // NULL // --- // --- /// OTTHUMT00000042150 // OTTHUMG00000166438 // NULL // --- // --- /// OTTHUMT00000042150 // C6orf174 // NULL // --- // ---
TC09001531.hg.1,1.0047916666666672,6.68290591479305,2.137088231733588e-06,1.4722841676444167e-05,OTTHUMT00000053809 // OTTHUMG00000020563 // NULL // --- // --- /// OTTHUMT00000053809 // RP11-281A20.1 // NULL // --- // ---
TC07002681.hg.1,1.0047916666666672,7.313614164701912,4.7565215900135165e-07,5.078672419232419e-06,--- // --- // accn=BC046498 class=mRNAlike lncRNA name=Human lncRNA ref=JounralRNA transcriptId=3835 cpcScore=0.0390809 cnci=-0.2754359 // --- // ---
TC21000060.hg.1,1.0047916666666667,8.541614913922034,2.1636865894542774e-07,3.0083667001795085e-06,NM_004540 // NCAM2 // neural cell adhesion molecule 2 // 21q21.1 // 4685 /// ENST00000284894 // NCAM2 // neural cell adhesion molecule 2 // 21q21.1 // 4685 /// ENST00000400546 // NCAM2 // neural cell adhesion molecule 2 // 21q21.1 // 4685 /// ENST00000486367 // NCAM2 // neural cell adhesion molecule 2 // 21q21.1 // 4685 /// ENST00000535285 // NCAM2 // neural cell adhesion molecule 2 // 21q21.1 // 4685 /// BC052946 // NCAM2 // neural cell adhesion molecule 2 // 21q21.1 // 4685 /// OTTHUMT00000170915 // NCAM2 // NULL // --- // --- /// OTTHUMT00000170918 // NCAM2 // NULL // --- // --- /// OTTHUMT00000170916 // NCAM2 // NULL // --- // --- /// OTTHUMT00000170917 // NCAM2 // NULL // --- // ---
TC01004129.hg.1,1.0047916666666667,2.7844663277425856,0.011654689786509066,0.020828293333599326,--- // --- // linc-TMEM88B-1 chr1:+:1317608-1318166|linc-TMEM88B-1 chr1:+:1317652-1318166 // --- // ---
TC10000859.hg.1,1.0047916666666667,4.627173537525859,0.00024284291943424155,0.0007334927165342158,--- // --- // uc021pzn.1 // --- // ---
TC01002930.hg.1,1.0047916666666663,7.332007676801057,1.912919474052985e-06,1.3568521540052982e-05,OTTHUMT00000029981 // OTTHUMG00000010865 // NULL // --- // --- /// OTTHUMT00000029981 // RP11-202K23.1 // NULL // --- // ---
TC07002300.hg.1,1.0047916666666663,6.8765114095949995,3.23586091392566e-06,2.025760257334162e-05,--- // --- // linc-C7orf65-3 chr7:+:47009299-47023027|linc-C7orf65-3 chr7:+:47009313-47067079|linc-C7orf65-3 chr7:+:47065753-47067031 // --- // ---
TC06001110.hg.1,1.0047916666666659,11.686684573277798,1.5266576335708967e-09,1.6752783597666636e-07,NM_003381 // VIP // vasoactive intestinal peptide // 6q25 // 7432 /// NM_194435 // VIP // vasoactive intestinal peptide // 6q25 // 7432 /// ENST00000367243 // VIP // vasoactive intestinal peptide // 6q25 // 7432 /// ENST00000367244 // VIP // vasoactive intestinal peptide // 6q25 // 7432 /// BC009794 // VIP // vasoactive intestinal peptide // 6q25 // 7432 /// OTTHUMT00000042752 // VIP // NULL // --- // --- /// OTTHUMT00000042751 // VIP // NULL // --- // --- /// OTTHUMT00000042753 // VIP // NULL // --- // ---
TC18000640.hg.1,1.004791666666665,6.545659672628413,2.5686249924959737e-06,1.6960409552485394e-05,--- // --- // accn=BC040538 class=mRNAlike lncRNA name=Human lncRNA ref=JounralRNA transcriptId=2245 cpcScore=-1.1191000 cnci=-0.3271587 // --- // ---
TC16001876.hg.1,1.0045833333333336,4.895157515405839,0.00016653975313012768,0.0005282833732323968,--- // --- // accn=BC015844 class=mRNAlike lncRNA name=Human lncRNA ref=JounralRNA transcriptId=1633 cpcScore=-1.2494900 cnci=-0.3907793 // --- // ---
TC13000926.hg.1,1.0045833333333336,4.127992582968533,0.000548689060044117,0.0014787625657191545,--- // --- // accn=NULL class=lncRNA name= ref=UCSCGeneNoncode transcriptId=uc001umu.2 cpcScore=-0.1259690 cnci=-0.2510555 // --- // ---
TC01004377.hg.1,1.0045833333333332,6.869436556527949,1.2995513218511188e-05,6.141514567986728e-05,--- // --- // linc-CDKN2C-3 chr1:+:50786945-50790716 // --- // ---
TC15000493.hg.1,1.0045833333333332,3.4278400523399393,0.0029798246108773845,0.006353242066034697,"--- // --- // DQ596114,uc002aig.1 // --- // ---"
TC02003448.hg.1,1.0045833333333318,6.356063721271558,7.057256552211784e-06,3.740678339542836e-05,--- // --- // accn=NULL class=mRNAlike lncRNA name=vega lncRNA ref=GENCODE transcriptId=OTTHUMT00000329516 cpcScore=-1.1853900 cnci=-0.2758929 // --- // ---
TC17000061.hg.1,1.0043750000000005,6.136535599980806,5.965935443717523e-06,3.2740161612625505e-05,NM_153018 // ZFP3 // ZFP3 zinc finger protein // 17p13.2 // 124961 /// ENST00000318833 // ZFP3 // ZFP3 zinc finger protein // 17p13.2 // 124961 /// BC142962 // ZFP3 // ZFP3 zinc finger protein // 17p13.2 // 124961
TC04000551.hg.1,1.0043750000000005,6.450154335920035,2.7647030455937416e-06,1.7929018271665628e-05,OTTHUMT00000364460 // OTTHUMG00000161304 // NULL // --- // --- /// OTTHUMT00000364460 // RP11-713M6.2 // NULL // --- // ---
TC22000982.hg.1,1.004375,6.711515742800413,2.7077567905529045e-06,1.7681984387627553e-05,--- // --- // accn=NULL class=lncRNA name= ref=EnsemblNoncode transcriptId=ENST00000430719 cpcScore=-0.0918838 cnci=-0.2436031 // --- // ---
TC01005022.hg.1,1.0043749999999996,5.769748072843993,1.761142657243342e-05,7.909972820640399e-05,--- // --- // linc-PROX1-1 chr1:+:213904758-213967930 // --- // ---
TC09002035.hg.1,1.0043749999999996,7.5568254931633785,2.7840962334430695e-07,3.546654934557748e-06,--- // --- // linc-FAM75D4-2 chr9:+:82604785-82649802|linc-FAM75D4-2 chr9:+:82645493-82649470 // --- // ---
TC04000192.hg.1,1.0041666666666678,5.703142886194148,2.10233060307069e-05,9.181618223008508e-05,OTTHUMT00000365734 // OTTHUMG00000161694 // NULL // --- // --- /// OTTHUMT00000365734 // RP11-472K22.1 // NULL // --- // ---
TC12001235.hg.1,1.0041666666666673,2.63260501903347,0.016078697284423894,0.027612081537627196,"ENST00000537503 // TAS2R14 // taste receptor, type 2, member 14 // 12p13 // 50840"
TC01003622.hg.1,1.0041666666666673,3.3810160447155213,0.0031865157199221818,0.006732550093392105,--- // --- // ncrna:misc_RNA chromosome:GRCh37:1:184140848:184140957:-1 gene:ENSG00000199840 gene_biotype:misc_RNA transcript_biotype:misc_RNA // --- // ---
TC04000851.hg.1,1.0041666666666669,8.30442226251921,1.04872645550576e-07,1.9150459731582737e-06,NR_038838 // LOC100506122 // uncharacterized LOC100506122 // 4q32-q34 // 100506122 /// ENST00000503929 // LOC100506122 // uncharacterized LOC100506122 // 4q32-q34 // 100506122 /// ENST00000505329 // LOC100506122 // uncharacterized LOC100506122 // 4q32-q34 // 100506122 /// OTTHUMT00000362756 // OTTHUMG00000160875 // NULL // --- // --- /// OTTHUMT00000362756 // RP11-344G13.1 // NULL // --- // --- /// OTTHUMT00000362757 // OTTHUMG00000160875 // NULL // --- // --- /// OTTHUMT00000362757 // RP11-344G13.1 // NULL // --- // ---
TC04001566.hg.1,1.0041666666666664,6.270549856053841,1.5771136425056045e-05,7.214912949740429e-05,OTTHUMT00000364610 // OTTHUMG00000161344 // NULL // --- // --- /// OTTHUMT00000364610 // RP13-884E18.3 // NULL // --- // ---
TC13001172.hg.1,1.0039583333333333,5.327407075006428,6.953311108193235e-05,0.0002500363131764592,--- // --- // linc-CLN5-2 chr13:+:76587158-76588637 // --- // ---
TC6_mann_hap4000022.hg.1,1.003750000000002,6.165902406172163,6.92038368648979e-06,3.6814216919905666e-05,"NM_001242758 // HLA-A // major histocompatibility complex, class I, A // 6p21.3 // 3105 /// BC003069 // HLA-A // major histocompatibility complex, class I, A // 6p21.3 // 3105 /// BC008611 // HLA-A // major histocompatibility complex, class I, A // 6p21.3 // 3105 /// BC019236 // HLA-A // major histocompatibility complex, class I, A // 6p21.3 // 3105 /// OTTHUMT00000310865 // HLA-A // NULL // --- // --- /// OTTHUMT00000310866 // HLA-A // NULL // --- // --- /// OTTHUMT00000310867 // HLA-A // NULL // --- // --- /// OTTHUMT00000310868 // HLA-A // NULL // --- // --- /// OTTHUMT00000310869 // HLA-A // NULL // --- // --- /// OTTHUMT00000310870 // HLA-A // NULL // --- // --- /// OTTHUMT00000310871 // HLA-A // NULL // --- // ---"
TC08000372.hg.1,1.0037500000000001,3.0667043279872344,0.006101681956900495,0.011847217550406183,--- // --- // [retired] ncrna:lincRNA chromosome:GRCh37:8:54811569:54821517:1 gene:ENSG00000251475 // --- // ---
TC07000855.hg.1,1.0037499999999997,4.04748665802462,0.0006648819663487404,0.0017440238278277555,--- // --- // ncrna:snoRNA chromosome:GRCh37:7:136972434:136972509:1 gene:ENSG00000202023 gene_biotype:snoRNA transcript_biotype:snoRNA // --- // ---
TC01002936.hg.1,1.0037499999999993,7.187715084584838,6.918312903465036e-07,6.537641110344066e-06,OTTHUMT00000030257 // OTTHUMG00000011003 // NULL // --- // --- /// OTTHUMT00000030257 // RP11-251P6.1 // NULL // --- // --- /// OTTHUMT00000030256 // OTTHUMG00000011003 // NULL // --- // --- /// OTTHUMT00000030256 // RP11-251P6.1 // NULL // --- // ---
TC08002473.hg.1,1.003541666666667,5.3295905631867155,3.540436426508461e-05,0.00014179383844923986,--- // --- // accn=AF035317 class=mRNAlike lncRNA name=Human lncRNA ref=JounralRNA transcriptId=4057 cpcScore=-0.2721770 cnci=-0.3615592 // --- // ---
TC08001322.hg.1,1.003541666666667,8.926675761003084,6.234043140846168e-08,1.4159240216570948e-06,"NR_033867 // LOC392232 // transient receptor potential cation channel, subfamily A, member 1 pseudogene // 8q13.3 // 392232"
TC05003005.hg.1,1.003541666666667,2.5660233657121334,0.01853794871768015,0.03129263576161147,--- // --- // accn=NULL class=lncRNA name= ref=UCSCGeneNoncode transcriptId=uc003jqp.2 cpcScore=-1.3344600 cnci=-0.4217742 // --- // ---
TC02001583.hg.1,1.0033333333333347,7.512158143351707,4.6105568664754594e-07,4.971920857223808e-06,OTTHUMT00000277158 // OTTHUMG00000140389 // NULL // --- // --- /// OTTHUMT00000277158 // AC012456.3 // NULL // --- // ---
TC05000505.hg.1,1.0033333333333339,9.434971793100758,1.0163433506496247e-08,4.809504820088847e-07,--- // --- // ncrna:snoRNA chromosome:GRCh37:5:105882366:105882504:1 gene:ENSG00000252337 gene_biotype:snoRNA transcript_biotype:snoRNA // --- // ---
TC04000372.hg.1,1.0033333333333334,7.539681330141569,8.147789434801779e-07,7.301007496726307e-06,OTTHUMT00000365533 // OTTHUMG00000161622 // NULL // --- // --- /// OTTHUMT00000365533 // RP11-704M14.1 // NULL // --- // --- /// OTTHUMT00000365534 // OTTHUMG00000161622 // NULL // --- // --- /// OTTHUMT00000365534 // RP11-704M14.1 // NULL // --- // ---
TC11001137.hg.1,1.0033333333333325,7.38275276246142,4.6725819027989454e-07,5.01956905396448e-06,"BC136820 // OR8G5 // olfactory receptor, family 8, subfamily G, member 5 // 11q24.2 // 219865"
TC17000103.hg.1,1.0031250000000007,3.1264792897992044,0.0058032844249868935,0.011336945371322791,NM_001040059 // CD68 // CD68 molecule // 17p13 // 968 /// NM_001251 // CD68 // CD68 molecule // 17p13 // 968 /// ENST00000250092 // CD68 // CD68 molecule // 17p13 // 968 /// ENST00000380498 // CD68 // CD68 molecule // 17p13 // 968 /// BC015557 // CD68 // CD68 molecule // 17p13 // 968 /// OTTHUMT00000226949 // CD68 // NULL // --- // ---
TC16000280.hg.1,1.0031250000000007,3.123471861458711,0.005753424401423847,0.01125549692854017,"--- // --- // DQ598345,uc010vck.1 // --- // ---"
TC07002924.hg.1,1.003124999999999,5.895958345075909,1.9360467332050527e-05,8.557365226874439e-05,--- // --- // accn=AK097526 class=mRNAlike lncRNA name=Human lncRNA ref=JounralRNA transcriptId=3709 cpcScore=-0.9985550 cnci=-0.2207414 // --- // ---
TC11000956.hg.1,1.0029166666666676,3.4711137146271382,0.002617599332360671,0.005674882744177841,NM_001165 // BIRC3 // baculoviral IAP repeat containing 3 // 11q22 // 330 /// NM_182962 // BIRC3 // baculoviral IAP repeat containing 3 // 11q22 // 330 /// ENST00000263464 // BIRC3 // baculoviral IAP repeat containing 3 // 11q22 // 330 /// ENST00000526421 // BIRC3 // baculoviral IAP repeat containing 3 // 11q22 // 330 /// ENST00000532808 // BIRC3 // baculoviral IAP repeat containing 3 // 11q22 // 330 /// BC037420 // BIRC3 // baculoviral IAP repeat containing 3 // 11q22 // 330
TC0X001186.hg.1,1.0029166666666671,9.642683486902515,4.5315451174431084e-08,1.160066797356485e-06,"NM_014496 // RPS6KA6 // ribosomal protein S6 kinase, 90kDa, polypeptide 6 // Xq21 // 27330 /// BC143648 // RPS6KA6 // ribosomal protein S6 kinase, 90kDa, polypeptide 6 // Xq21 // 27330 /// ENST00000262752 // RPS6KA6 // ribosomal protein S6 kinase, 90kDa, polypeptide 6 // Xq21 // 27330 /// ENST00000495332 // RPS6KA6 // ribosomal protein S6 kinase, 90kDa, polypeptide 6 // Xq21 // 27330 /// ENST00000543399 // RPS6KA6 // ribosomal protein S6 kinase, 90kDa, polypeptide 6 // Xq21 // 27330 /// OTTHUMT00000057372 // RPS6KA6 // NULL // --- // --- /// OTTHUMT00000057374 // RPS6KA6 // NULL // --- // --- /// OTTHUMT00000057373 // RPS6KA6 // NULL // --- // ---"
TC02002461.hg.1,1.002708333333334,6.521056450098225,2.4307881688145216e-06,1.6224796230474155e-05,--- // --- // ncrna:snRNA chromosome:GRCh37:2:159792310:159792497:-1 gene:ENSG00000222300 gene_biotype:snRNA transcript_biotype:snRNA // --- // ---
TC07002253.hg.1,1.002708333333334,10.993026269730802,8.898021144249454e-10,1.3119335629451465e-07,--- // --- // linc-SEPT7-1 chr7:+:35755719-35759538|linc-SEPT7-1 chr7:+:35756038-35759414|linc-SEPT7-1 chr7:+:35756054-35758729|linc-SEPT7-1 chr7:+:35756083-35774497|linc-SEPT7-1 chr7:+:35756201-35759144|linc-SEPT7-1 chr7:+:35756285-35759309|linc-SEPT7-1 chr7:+:35771340-35774221 // --- // ---
TC10000123.hg.1,1.0027083333333335,4.658920097974568,0.0001520376267561242,0.0004883834487483376,--- // --- // ncrna:snRNA chromosome:GRCh37:10:16518002:16518163:1 gene:ENSG00000223156 gene_biotype:snRNA transcript_biotype:snRNA // --- // ---
TC05003037.hg.1,1.0027083333333335,5.616084331818311,1.9604815161610136e-05,8.648249008578581e-05,--- // --- // linc-CD180-4 chr5:-:67482631-67484067|linc-CD180-4 chr5:-:67482643-67485177 // --- // ---
TC17_ctg5_hap1000024.hg.1,1.0025000000000004,3.380187118113314,0.0031809203406100105,0.006721989947135434,NM_001113738 // ARL17A // ADP-ribosylation factor-like 17A // 17q21.31 // 51326 /// NM_016632 // ARL17A // ADP-ribosylation factor-like 17A // 17q21.31 // 51326
TC14002105.hg.1,1.0025000000000004,7.168872300578617,6.853231597071879e-07,6.491583998976993e-06,--- // --- // linc-SEL1L-2 chr14:-:82278092-82284567 // --- // ---
TC11002678.hg.1,1.0025,7.974725744006438,2.383398679996748e-07,3.1971820830913864e-06,--- // --- // linc-CLP1 chr11:+:57386013-57388699 // --- // ---
TC13000492.hg.1,1.0024999999999995,5.450227889871,2.701669012965322e-05,0.00011296489480341936,"ENST00000384743 // RNY1P7 // RNA, Ro-associated Y1 pseudogene 7 // --- // ---"
TC18000091.hg.1,1.0022916666666681,5.84786261273035,1.6712487905024296e-05,7.576268013228254e-05,--- // --- // ncrna:misc_RNA chromosome:GRCh37:18:19304080:19304190:1 gene:ENSG00000200750 gene_biotype:misc_RNA transcript_biotype:misc_RNA // --- // ---
TC10002971.hg.1,1.0022916666666681,9.214875641160567,8.032458791788315e-08,1.6383719576872646e-06,"NM_000769 // CYP2C19 // cytochrome P450, family 2, subfamily C, polypeptide 19 // 10q24 // 1557 /// ENST00000371321 // CYP2C19 // cytochrome P450, family 2, subfamily C, polypeptide 19 // 10q24 // 1557 /// OTTHUMT00000049490 // CYP2C19 // NULL // --- // --- /// OTTHUMT00000049492 // CYP2C19 // NULL // --- // ---"
TC15002768.hg.1,1.0022916666666681,3.0696608248085626,0.006059760364190927,0.011777673781748934,NR_037600 // LOC100507217 // uncharacterized LOC100507217 // --- // 100507217 /// NR_037601 // LOC100507217 // uncharacterized LOC100507217 // --- // 100507217 /// NR_037602 // LOC100507217 // uncharacterized LOC100507217 // --- // 100507217 /// ENST00000554133 // LOC100507217 // uncharacterized LOC100507217 // --- // 100507217 /// ENST00000554133 // CHD2 // chromodomain helicase DNA binding protein 2 // 15q26 // 1106
TC10000179.hg.1,1.0022916666666668,8.199681713270069,9.855085624640416e-08,1.839955106505594e-06,NM_017433 // MYO3A // myosin IIIA // 10p11.1 // 53904 /// ENST00000265944 // MYO3A // myosin IIIA // 10p11.1 // 53904 /// ENST00000376301 // MYO3A // myosin IIIA // 10p11.1 // 53904 /// ENST00000376302 // MYO3A // myosin IIIA // 10p11.1 // 53904 /// ENST00000478093 // MYO3A // myosin IIIA // 10p11.1 // 53904 /// ENST00000543632 // MYO3A // myosin IIIA // 10p11.1 // 53904 /// OTTHUMT00000047259 // MYO3A // NULL // --- // --- /// OTTHUMT00000047262 // MYO3A // NULL // --- // --- /// OTTHUMT00000047261 // MYO3A // NULL // --- // --- /// OTTHUMT00000047260 // MYO3A // NULL // --- // --- /// OTTHUMT00000047263 // MYO3A // NULL // --- // ---
TC0X001987.hg.1,1.0022916666666664,6.776818621757215,1.4905255635390916e-06,1.1282615206217663e-05,--- // --- // linc-FAM9C-1 chrX:-:13268790-13269231 // --- // ---
TC09001324.hg.1,1.0022916666666664,2.5946985265117224,0.019215983578826576,0.032299448458190015,NM_001698 // AUH // AU RNA binding protein/enoyl-CoA hydratase // 9q22.31 // 549 /// ENST00000303617 // AUH // AU RNA binding protein/enoyl-CoA hydratase // 9q22.31 // 549 /// ENST00000375731 // AUH // AU RNA binding protein/enoyl-CoA hydratase // 9q22.31 // 549 /// ENST00000422391 // AUH // AU RNA binding protein/enoyl-CoA hydratase // 9q22.31 // 549 /// ENST00000478465 // AUH // AU RNA binding protein/enoyl-CoA hydratase // 9q22.31 // 549 /// BC020722 // AUH // AU RNA binding protein/enoyl-CoA hydratase // 9q22.31 // 549 /// OTTHUMT00000053033 // AUH // NULL // --- // --- /// OTTHUMT00000053032 // AUH // NULL // --- // --- /// OTTHUMT00000053034 // AUH // NULL // --- // --- /// OTTHUMT00000053035 // AUH // NULL // --- // --- /// OTTHUMT00000053036 // AUH // NULL // --- // ---
